"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"OSBP",287.149861381097,-0.142455757742767,0.173223350401141,0.386259759693195,0.532991762208782,"NS"
"PRPF38A",293.981237939157,-0.114382737788993,0.13609014443149,0.386294086872067,0.532991762208782,"NS"
"AL626787.1",11.5733620555209,-0.261102883398357,0.436480236077819,0.386318415659468,0.532991762208782,"NS"
"IQCB1",148.767877074688,0.200947246291542,0.259275143126826,0.386420695650253,0.533089488335212,"NS"
"RPL28",10349.3677565102,0.206839183964711,0.267052941375976,0.386479724439232,0.533127535901526,"NS"
"LMO7",440.767013679376,-0.1757780756902,0.217341231387784,0.386615690131364,0.53327169886956,"NS"
"GPR107",309.778743692883,0.168608035920801,0.208487294510717,0.386653522997837,0.53328049156776,"NS"
"C17orf75",83.7255382373358,-0.194010965088627,0.248994717206093,0.386748161088071,0.533367623394482,"NS"
"KIAA0753",151.702314170541,-0.205661959350103,0.269514345847192,0.386781796369739,0.533370618405581,"NS"
"COX16",91.8075794718239,0.175802795886963,0.220254842514178,0.386964314719847,0.533578905411651,"NS"
"UBE3A",196.156388512718,-0.160131050980026,0.197849406574137,0.387036158552044,0.533591164588017,"NS"
"VAMP1",221.140002817879,0.179615583043455,0.223356797159968,0.387023882027655,0.533591164588017,"NS"
"LIMCH1",323.904894080301,-0.202809466085937,0.261154800518697,0.38731023594128,0.533838777110055,"NS"
"FAM120C",193.985115273145,0.202125992329825,0.26193232186423,0.387254013477422,0.533838777110055,"NS"
"BTBD6",417.782539042397,0.204264371329406,0.265522714210538,0.38730578804275,0.533838777110055,"NS"
"UBB",3803.32304116154,0.202324307266972,0.258028655882135,0.387361586390183,0.533866147356616,"NS"
"TMEM98",883.18482477128,-0.171807081858897,0.215915542039892,0.387473184553858,0.533976540489147,"NS"
"TAS2R4",40.9515263942082,-0.242643443815976,0.352140553973521,0.387566648526657,0.534061926989423,"NS"
"NAPSA",123.161724023491,0.187747338070215,0.238542287776375,0.387647228875908,0.534129547582247,"NS"
"ZNF544",977.99298441448,0.480355455370492,0.186284103664701,0.387707104442429,0.534168630893048,"NS"
"FAM220A",179.853575041769,0.190514544178841,0.241891806376834,0.387868100021632,0.534347015974539,"NS"
"CRYZL1",1776.7335835581,0.186356321403407,0.232756767527453,0.388108332327152,0.534634523777822,"NS"
"PURA",266.867309465334,-0.18663319346428,0.238879949468053,0.388271069202807,0.534815240523766,"NS"
"ZNF557",113.111962602725,0.128660120200573,0.155570791117523,0.388464401706367,0.535038067738571,"NS"
"FAM210B",345.784305855908,0.14816737836294,0.181588665782559,0.388647904157985,0.535247320764169,"NS"
"FPR2",88.4329332526956,0.215011345180019,0.286865049392864,0.388798332966186,0.535410994349536,"NS"
"CNPY2",2771.91652629337,-0.202738161603871,0.263286402399218,0.388830201917401,0.53541138680073,"NS"
"RAB3IP",267.581100853752,-0.19744758300433,0.256407297211092,0.389022084073077,0.53563209626436,"NS"
"KIFC3",830.198395409234,0.150134511460057,0.181359606710813,0.38934952676625,0.53603940369865,"NS"
"GTF2H2C",298.469424047204,-0.155783467235712,0.192218738082943,0.389483564142122,0.53618039461891,"NS"
"USP42",137.596345952477,-0.123608965804559,0.148041841479295,0.389579803509051,0.536269332447051,"NS"
"CABYR",184.096041682807,0.217402371793149,0.29271238925477,0.389648637850347,0.536313215606764,"NS"
"DIO1",38.8907327463063,0.243084206419285,0.352702119961799,0.389674957328251,0.536313215606764,"NS"
"BIRC7",14.524862055838,0.260543202416874,0.449467054414724,0.389733547953909,0.536350308890621,"NS"
"SEC16B",148.455052305813,-0.175049547070603,0.221157398921681,0.38987438927881,0.536500580165143,"NS"
"PRR5",899.192070350108,0.165183254860745,0.208573258534067,0.389978797461738,0.536513599624361,"NS"
"CCDC19",33.6159002992864,-0.241918111913236,0.353063569023611,0.389955329151993,0.536513599624361,"NS"
"C10orf55",50.9853304446723,0.227000081187194,0.31333080139397,0.389943939084901,0.536513599624361,"NS"
"NEK4",289.176218109789,0.170933871863019,0.213675056845155,0.390039246478566,0.536553218072276,"NS"
"PNPLA3",136.07753402874,-0.222779138074703,0.306304250014761,0.390140538663793,0.536622038259567,"NS"
"HIST2H3PS2",69.587096668766,-0.274154803291661,0.441123266157992,0.390152585037115,0.536622038259567,"NS"
"ZBTB2",75.2612042324372,-0.726004328901985,0.233199722709589,0.390260217985679,0.536682989802323,"NS"
"NYNRIN",171.063718257214,-0.186857069214183,0.240175203589741,0.390245162611521,0.536682989802323,"NS"
"SOWAHD",20.8562254734866,-0.359502549572181,0.364127850541803,0.390312034539964,0.536710708105246,"NS"
"KAT7",659.124367370728,-0.129185041157732,0.152608414445307,0.390357326748952,0.53671922838076,"NS"
"NCMAP",86.0260768630953,0.196803738399062,0.255205553737845,0.390381552969253,0.53671922838076,"NS"
"HINT3",157.066810254224,0.137189858878371,0.166920123885669,0.390474411869822,0.536759830523615,"NS"
"PODXL",734.628767045567,0.205826599129355,0.266685640924021,0.390465072602635,0.536759830523615,"NS"
"ZNF513",261.027843047515,0.17827819280123,0.225152710545619,0.390618422055459,0.536914253683949,"NS"
"C2orf42",237.32829353602,-0.188091567035714,0.243647506036616,0.390916025041827,0.537279751622268,"NS"
"ZNF2",98.9843858384917,-0.207118549032305,0.274529635075506,0.391007006051137,0.537344568764274,"NS"
"UBXN6",868.36613231874,0.179354353017756,0.226692117626862,0.391026580950689,0.537344568764274,"NS"
"NUGGC",171.335684251953,0.186742660544892,0.239445407164362,0.391236681804237,0.537589708190438,"NS"
"FAM193B",1193.95727984321,-0.180701890088654,0.233164771495206,0.391774323931202,0.538284838651461,"NS"
"DYNLT3",162.538768326935,0.15848808423793,0.196504324688647,0.39185395228561,0.538350611811789,"NS"
"METTL10",127.491844775805,0.184433435682454,0.235781242130647,0.391908224330771,0.538381541236242,"NS"
"RRAGA",358.259435730395,0.177906511597841,0.225750514244569,0.392205644242343,0.538746461485796,"NS"
"TNC",1401.67160615921,0.218892672382876,0.292311413295416,0.392422425376973,0.538956895000441,"NS"
"ATG16L1",386.428643762099,0.18504329475133,0.236446845975268,0.392395351884669,0.538956895000441,"NS"
"KRR1",174.605041006754,-0.191956306754712,0.249605336561341,0.392556150393099,0.539096877953971,"NS"
"TRANK1",304.141717224003,0.187595890184418,0.241349229898769,0.392681515292006,0.539225358220339,"NS"
"TNPO1",369.514859137408,-0.184931755680228,0.235611770194984,0.392749002817972,0.539267820247585,"NS"
"FUT2",464.000093418286,0.197171833977826,0.257368321040643,0.392776060441065,0.539267820247585,"NS"
"PLOD2",237.015379259682,-0.220121840512835,0.303804985507343,0.392892481520556,0.539383976897997,"NS"
"COX7C",1130.18869422406,-0.19953559113723,0.262951022331579,0.392981640370562,0.539462690708703,"NS"
"FKBPL",50.7552883019293,0.21506567371489,0.291113243751878,0.393074171302071,0.53954602039779,"NS"
"ACTR3B",403.605974513874,-0.173321103262325,0.21951674186682,0.393183904334943,0.539652946829078,"NS"
"TAF1B",153.860906523109,0.210360649400386,0.281491680892074,0.393239089545945,0.539684994007679,"NS"
"NHLRC1",50.5982343283939,0.214078761000551,0.289300738934638,0.393407238740308,0.539872056271812,"NS"
"BCL7C",400.931612212716,0.10922350284256,0.132730780882087,0.393500220501804,0.53992898672811,"NS"
"DNAJC14",703.977496133685,-0.196644153616256,0.258617210234081,0.393512425143098,0.53992898672811,"NS"
"EGLN2",1206.8328941951,0.176750713017829,0.219357730660371,0.393677174372429,0.540111319194028,"NS"
"TRAIP",113.988117844404,0.221848134327231,0.305246019612509,0.393766065037387,0.540189555273431,"NS"
"TOR1B",162.830077234711,0.198659715180371,0.259357388190146,0.393841784731475,0.540249711504123,"NS"
"FAM117B",124.275184782799,-0.149656878887017,0.185320237193743,0.394028960043345,0.540462734092952,"NS"
"DSTYK",172.316124873902,-0.721636250179617,0.195677406007808,0.394204364066734,0.540659577642336,"NS"
"BACH1",376.446827116743,0.203616452030063,0.269639773731636,0.394326282598745,0.5406955546885,"NS"
"C22orf34",193.162063027992,-0.190830691566862,0.249229985508503,0.394317800608669,0.5406955546885,"NS"
"AC006126.3",8.46718656230724,0.258010224389301,0.451504006382407,0.394266852344293,0.5406955546885,"NS"
"WIPF1",815.373594183488,-0.180852048605866,0.229950580787805,0.394393384367786,0.540737654931169,"NS"
"PRMT7",752.012481195374,0.174488494938649,0.225133851552308,0.394420782398767,0.540737654931169,"NS"
"KLRG1",100.185950338425,0.193025454170353,0.251912966570492,0.394472696945547,0.540765094502743,"NS"
"ASRGL1",226.750514263324,-0.199043152021557,0.263069248497983,0.394566652975049,0.540806427978091,"NS"
"CLN8",310.234630216453,-0.123634403010811,0.149907803615308,0.394554332988651,0.540806427978091,"NS"
"KCNJ13",71.4527033203557,-0.19777063090751,0.261772950967271,0.394908640055684,0.54123140643738,"NS"
"ZSCAN29",288.459962907451,0.116386871115146,0.141142373778431,0.3950343298912,0.541359899782993,"NS"
"GPSM1",476.825705606987,-0.20801145644076,0.28021690032742,0.395214862357412,0.541563523295033,"NS"
"IL8",124.180384470998,-1.20190847367962,0.553380861408708,0.395280213599767,0.541609293642357,"NS"
"ZNF250",559.069511683363,-0.157449952792279,0.197814629035646,0.395510625469527,0.541881202857789,"NS"
"KIAA1468",286.948880892733,-0.185318330725766,0.239975673411324,0.395596349839125,0.541954850692811,"NS"
"NOL4",32.3140697295097,-0.255393422672512,0.444114452205845,0.395758956196683,0.542089998824028,"NS"
"VRK3",792.46421452863,-0.138998977254161,0.171086347633605,0.395739553521581,0.542089998824028,"NS"
"MTMR7",40.0351114692597,-0.221601675273999,0.308502543253449,0.395812944849381,0.542112665260244,"NS"
"ATMIN",290.340702887913,0.17821805179737,0.228776763405443,0.395839462635164,0.542112665260244,"NS"
"IRX5",579.858327410416,0.226010807558334,0.312169159499963,0.39593514832498,0.542199905840945,"NS"
"GTF2F1",436.328910301512,0.198762559562084,0.262451789874316,0.396143806917396,0.542441826725663,"NS"
"TNRC6A",700.670721407065,-0.0942437590396021,0.113562076079403,0.396334654843716,0.542659322260777,"NS"
"CYP2S1",70.4983736744653,-0.208229967174406,0.282498418129403,0.396489102921635,0.542826948209301,"NS"
"CR1L",13.5573118759985,-0.253512838066214,0.471134829250751,0.396625996214796,0.542970515047502,"NS"
"TBC1D17",839.083427938835,0.132469465315499,0.162278958272068,0.396755926370867,0.543061112346452,"NS"
"C21orf91",101.07847559129,0.19403852382204,0.255386217460883,0.396756245658967,0.543061112346452,"NS"
"TNNT2",160.006094956555,-0.199421352639296,0.265716167907309,0.396928941625057,0.543253626548359,"NS"
"C16orf71",28.9415718600156,0.211252332049291,0.28718375408934,0.397201371054821,0.543582598056134,"NS"
"RGL4",310.531732566054,0.177892560266583,0.229138796853911,0.397248776502779,0.543593632299066,"NS"
"ICOSLG",317.536842403906,0.142418067368215,0.175829970409059,0.397273567163351,0.543593632299066,"NS"
"EXOC5",237.522903362218,-0.145454983830817,0.181978944484545,0.397422556246042,0.543645181546723,"NS"
"DLX4",57.5887143889858,-0.250478856617936,0.40382675469235,0.397348466603162,0.543645181546723,"NS"
"TMEM119",554.746102272985,0.170571816013285,0.217120723483556,0.397391040140222,0.543645181546723,"NS"
"ZNF880",140.43059932428,-0.189588797353745,0.249423823388291,0.397439519520324,0.543645181546723,"NS"
"PI3",152.842730682582,2.29555654612973,0.642942083541057,0.397613347036621,0.543803393770901,"NS"
"AL354718.1",692.217591096011,0.2516495135081,0.397095605966783,0.397619340832369,0.543803393770901,"NS"
"RAD18",93.3672304891874,0.219197976022605,0.303655441889459,0.397769571194109,0.543964970222856,"NS"
"SLCO2A1",265.040075056748,-0.197948722073877,0.264848732522718,0.39788040270674,0.544072645533972,"NS"
"KRT6A",893.310137934443,1.64866840819578,0.640194358955331,0.397961571970711,0.544139745769277,"NS"
"SUMF1",369.875564805786,-0.122258791331702,0.150199585072651,0.397993990104558,0.544140182293126,"NS"
"GABRE",737.165024995561,-0.202767880241576,0.273813995873662,0.398204892771839,0.54438462437647,"NS"
"ACTN2",27.506408169673,-2.67479333756182,0.617015658252797,0.398251327117851,0.544404201056512,"NS"
"GOLGA1",141.908733911558,-0.176594790238602,0.2283445367527,0.398408343909521,0.544574927104838,"NS"
"LTA4H",278.802355548356,-0.173571791118625,0.225731787728382,0.39858158444082,0.544767799680785,"NS"
"ZNF613",79.3562790886362,0.186356769196527,0.243502948651096,0.398639522514243,0.544803062371932,"NS"
"ARHGEF37",264.811688813999,-0.197267109727081,0.264336620096307,0.398860366544693,0.545060937820688,"NS"
"SMU1",321.349357431656,-0.131016249362528,0.162676368888307,0.399258625355954,0.545561197568445,"NS"
"MSX2",87.9382462838128,0.241571959492136,0.363583389202951,0.399357946369289,0.545652930349979,"NS"
"NETO1",31.1267428765534,-0.250811667753731,0.475486829492224,0.39945831868307,0.545746084648244,"NS"
"NDFIP2",190.243017339982,-0.216765820151693,0.301754646040282,0.399728315020384,0.546026945707135,"NS"
"GPR162",109.790525223582,-0.211841173562279,0.292695835978744,0.399722687439801,0.546026945707135,"NS"
"PDS5A",420.164531686006,0.130937650181517,0.161896977685405,0.399901996219379,0.54617617143981,"NS"
"TBC1D3H",253.659340807881,-0.205660158199938,0.280652723312063,0.399872840791818,0.54617617143981,"NS"
"PNRC2",477.558179677583,-0.19058092702979,0.253886760531217,0.400027074848169,0.546302986612919,"NS"
"HIATL2",476.08779277615,0.22816840373342,0.32527885594034,0.400118523281501,0.546383857472853,"NS"
"GPR108",546.715095659087,0.202799669239135,0.273556866806118,0.400264096828013,0.546525277886322,"NS"
"PSCA",150.606804482692,0.246576235463723,0.382504668777328,0.400286565021034,0.546525277886322,"NS"
"SYTL3",100.558034188346,-0.200470167810876,0.27007060399987,0.400345430660739,0.546561628457828,"NS"
"TMEM256",445.039300446762,0.223665475040788,0.316674987658693,0.400637916272515,0.54691689133932,"NS"
"LUM",1739.67532659517,0.221099251411855,0.307511379851735,0.400766535460586,0.547004372715608,"NS"
"ZNF507",142.651812193472,-0.16582210192872,0.213231606958122,0.400763780612455,0.547004372715608,"NS"
"C5",74.9134088604531,-0.181394263594275,0.237744507563046,0.400861983139124,0.547090599643702,"NS"
"C5orf30",54.1400970959735,-0.184996736967935,0.243193753137036,0.40092630395091,0.547134334614057,"NS"
"FAM69C",25.4460802258175,-0.252251475600161,0.436555746187496,0.401004953399721,0.547197614910414,"NS"
"RPL3",12191.8838517746,-0.195302283124705,0.246560428258213,0.401135516474611,0.547331718872956,"NS"
"EPHB1",201.042711767265,-0.224804671615577,0.323551094136987,0.401247969530564,0.547441092916066,"NS"
"CPPED1",160.026042659591,-0.584714465380412,0.187630956579263,0.401399898218368,0.547541388301391,"NS"
"SPDYE1",211.100042582382,0.164281862449237,0.210733699850392,0.401418379766971,0.547541388301391,"NS"
"LY6G5B",306.315352171205,0.16531133461067,0.211231245505082,0.401365169479396,0.547541388301391,"NS"
"HSPA6",492.653674524983,-0.199471307392089,0.26904760625972,0.401505369504804,0.547615980677885,"NS"
"ZC3HC1",123.015186087171,0.188201549314217,0.248392843909672,0.401588381974762,0.547642195713867,"NS"
"NAB2",348.625706626003,-0.179341909540924,0.236000258501313,0.401589200974462,0.547642195713867,"NS"
"IQSEC2",184.728566109139,0.167129087597344,0.214538973886689,0.401698932480606,0.547747772153413,"NS"
"COPS8",210.883400093424,-0.349694607192862,0.163267268320426,0.401768335612462,0.547798345154223,"NS"
"CARS2",1223.05142449922,0.120010389742036,0.146823076008446,0.401921720584518,0.547919341161943,"NS"
"RP11-162P23.2",43.6097809382313,0.212962147457407,0.549213033363127,0.401914777048662,0.547919341161943,"NS"
"FYB",254.288587962988,-0.220343988762941,0.314200854918406,0.402279593845834,0.548256253659824,"NS"
"KCTD17",256.471571156982,0.197615191809388,0.265229330419344,0.402306119606401,0.548256253659824,"NS"
"ITPKA",13.3358312133664,-0.459614383902006,0.463960194072675,0.402330568400673,0.548256253659824,"NS"
"ARHGAP18",81.9277789865499,0.205429325903892,0.280302264357533,0.402275775740701,0.548256253659824,"NS"
"IWS1",332.245147888346,0.140313466047271,0.174874893392101,0.402291037740234,0.548256253659824,"NS"
"CDK20",91.9617249456583,-0.159778017967734,0.204154058293765,0.402420394748482,0.548334581768047,"NS"
"HUNK",77.085715090573,-0.216758932349224,0.305119841328202,0.40254407943831,0.548459028664059,"NS"
"KRI1",323.85945967871,-0.179374260327914,0.235790430624043,0.402656493482163,0.548568100740145,"NS"
"CDC23",145.977053734725,-0.191645056125635,0.256959945977758,0.402997714278928,0.548946762353665,"NS"
"GPR176",97.1560822907127,-0.188761131207042,0.251802771739963,0.403031583544933,0.548946762353665,"NS"
"AC092964.1",21.8932243416716,0.201066821831704,0.556497013347477,0.403013119983297,0.548946762353665,"NS"
"NCALD",465.462503492176,-0.205665123997542,0.282722521628102,0.403093668039094,0.548987214637963,"NS"
"S1PR3",131.586456741804,-0.149072817332467,0.189354434178957,0.403192497912908,0.549077701206589,"NS"
"SCN8A",39.7648976346783,-0.236714730545558,0.359249085955071,0.403375147706368,0.549282312147028,"NS"
"CHD8",626.802905617752,-0.149425468888201,0.188857561618726,0.403416482670617,0.549294475038739,"NS"
"POLR2E",1015.41022079754,0.191559681092986,0.255282268267441,0.40357306579172,0.549454625457374,"NS"
"HSD11B1L",416.602763262148,-0.180510849953416,0.237875423208495,0.403598926155924,0.549454625457374,"NS"
"CHDH",257.127806848523,0.163287588703382,0.207741879325947,0.403640358107611,0.549466903608787,"NS"
"ERCC4",949.222068189815,-0.211235830531671,0.296266760641287,0.403761768695776,0.549588044237257,"NS"
"LAT2",228.154915090378,0.158182259154099,0.20245575448377,0.403927553444356,0.549761930402143,"NS"
"ELF1",364.0064064202,-0.184570030561298,0.241046782845718,0.403954377364859,0.549761930402143,"NS"
"SRXN1",118.818448820376,0.186192413724986,0.246774935632504,0.404015308375414,0.549800715066229,"NS"
"METTL18",31.669986531631,0.221188197172293,0.315096155894644,0.404062556903611,0.549820875311447,"NS"
"MICAL2",1070.88502060886,0.14298891076721,0.179838002439973,0.40421848178315,0.549988899846534,"NS"
"ELAC2",696.385547192583,0.114038086016817,0.139644459297587,0.404321054916272,0.550084311632475,"NS"
"LPAR3",55.5406005766879,0.236183087392735,0.355126875091174,0.404403718588498,0.550152623185315,"NS"
"LMBRD2",49.4560180625247,-0.196220189287367,0.26605581782984,0.404564921861671,0.550327760824831,"NS"
"SOCS6",154.469271316136,-0.142412172988563,0.180487654182738,0.40471517844297,0.550445271965258,"NS"
"SMAD2",583.227984931187,-0.165582123904311,0.217429762463807,0.404716249986726,0.550445271965258,"NS"
"NETO2",203.774448472118,-0.219965221201097,0.315923500417843,0.404776379919132,0.550482887476063,"NS"
"CD207",47.9865902289893,-0.23684006598907,0.362606880588481,0.405049419149467,0.550765842096877,"NS"
"MTF2",216.544864407143,0.152800675860013,0.195261381153109,0.405036249384105,0.550765842096877,"NS"
"NPFFR2",10.6103405632524,-1.48520722092893,0.460530226763966,0.405285171214455,0.551042205841149,"NS"
"TBX21",32.7668664861594,0.233824796407692,0.349403431912792,0.405669062263739,0.551475697152759,"NS"
"SAMD3",62.9162950605417,-0.230014447522694,0.341823205122574,0.405648763261257,0.551475697152759,"NS"
"FAXC",121.080613404674,0.19837051751015,0.269810452131892,0.405793517315557,0.551600649950551,"NS"
"ELAVL2",47.947012084165,0.223800558640202,0.324167418894723,0.406541095656819,0.552448890958911,"NS"
"FCGR2A",709.353056236346,0.20675104511471,0.281421312186629,0.406475725844937,0.552448890958911,"NS"
"C1QL2",14.8079702229457,0.250223002017819,0.434623969138575,0.406547894921685,0.552448890958911,"NS"
"TRAK1",420.007249219037,-0.173448179842337,0.223941448205299,0.406488886682412,0.552448890958911,"NS"
"SLAIN1",74.9643353913965,-0.212387332202443,0.299540962888955,0.406581258770959,0.552449943786894,"NS"
"DLGAP3",13.4640118689335,-0.224411314791507,0.328077338327526,0.40681027261541,0.552610820383156,"NS"
"VWA2",142.082262221167,-0.210934352293151,0.296863926108951,0.406736841832181,0.552610820383156,"NS"
"ZNF169",226.087912924113,-0.391667330470924,0.185494904370746,0.406786629104605,0.552610820383156,"NS"
"MKL1",805.784904674487,0.183006350398523,0.240929125411254,0.40683005181582,0.552610820383156,"NS"
"TCEB3CL2",61.0474272682555,0.221605845478221,0.53792989655222,0.407023003242691,0.552828615573279,"NS"
"VWA5B1",86.379942837061,-0.212443242368374,0.299622020436986,0.407164021873262,0.552975845120617,"NS"
"GPANK1",150.099559025184,0.151777954583369,0.194195073442512,0.407213494030995,0.552998730338335,"NS"
"DHRS7",547.577801536763,0.141087630985798,0.178380282245587,0.407263705941306,0.553022616398352,"NS"
"C12orf10",297.722116145905,-0.159810277568925,0.208998116432676,0.40749201486005,0.553288316852829,"NS"
"SLC8B1",539.02329688409,0.130448273436632,0.164091476387183,0.40762402938072,0.553423237711193,"NS"
"NUB1",795.911295875586,-0.115925764319232,0.144524944511515,0.40775907311585,0.5535622493361,"NS"
"S100A3",44.8426349042426,2.79961960734747,0.492575058296969,0.407807664378931,0.553583882651477,"NS"
"TIAM2",334.923771074069,0.169501602266484,0.222278825679521,0.408141144459648,0.553947852752598,"NS"
"C9orf116",50.1143346673387,-0.228775607332551,0.342479329704931,0.408114592023103,0.553947852752598,"NS"
"RPS11",7836.91984218657,-0.198283922226863,0.274296819162697,0.408591903711299,0.554515247115038,"NS"
"S100A14",823.195721908646,0.23658956390517,0.361814138372937,0.408685706653479,0.554598150751663,"NS"
"ITGB6",219.350585631336,0.216667515774526,0.309688504484093,0.408831140859822,0.554706699204074,"NS"
"FAM186B",77.4849224069476,-0.190830434757593,0.259140562405205,0.40880426319749,0.554706699204074,"NS"
"G3BP2",1662.70720099947,-0.198134814993947,0.275041722185964,0.408889846913859,0.554716879441599,"NS"
"SUZ12",181.595740622167,-0.153864907496603,0.199379423049573,0.408904089517592,0.554716879441599,"NS"
"MGST1",1430.2982484637,0.173862646712239,0.232074272039208,0.409069945614632,0.55489747283822,"NS"
"VMP1",2155.28300125081,0.180236582151679,0.234182380951457,0.40912646913496,0.55492974114065,"NS"
"JMJD7",147.25390835419,-0.232064995117441,0.353375938570094,0.409328222335773,0.555158974720859,"NS"
"KBTBD2",397.477397931297,-0.228484577093953,0.187033744763589,0.409559086364225,0.555427650563707,"NS"
"POFUT2",425.81668349416,0.173682701860368,0.22799346229603,0.409642638079492,0.555496520336257,"NS"
"DLEU7",26.5257766334856,-0.242462584631653,0.395126252097439,0.409705590362866,0.555537447434915,"NS"
"SAP130",250.795983387266,0.178952027904408,0.238059240023407,0.409811420348213,0.555636503058699,"NS"
"NT5M",84.7873601325292,0.207959361649861,0.291723278857327,0.409956878519187,0.555789267806882,"NS"
"NDUFA2",325.566477612613,0.177382987753477,0.235606833126512,0.410025916621118,0.555817492073889,"NS"
"TNIK",141.809387152719,-0.199237961450077,0.27661383891017,0.410043272526903,0.555817492073889,"NS"
"HS3ST3A1",73.5302586585901,0.210217112667457,0.297118977852504,0.410288313944709,0.556105180937932,"NS"
"MEF2BNB-MEF2B",126.994902523101,0.242126733287082,0.388178158325663,0.410322456301714,0.556106993862061,"NS"
"AC092811.1",27.0621828171329,-0.2034456866449,0.284540078421688,0.410363324303353,0.556117920984127,"NS"
"TRPV1",168.981071624643,0.15297400074856,0.197360886557367,0.410397534273253,0.556119824220639,"NS"
"C17orf85",243.363751602019,-0.168189282066843,0.222754004949509,0.410715507299447,0.556328348361185,"NS"
"HPCAL1",726.057513914057,-0.180860642193958,0.240334971025715,0.410707043045009,0.556328348361185,"NS"
"PDHA1",931.516622358631,0.183955588524264,0.241951807464745,0.410594642550462,0.556328348361185,"NS"
"KRAS",85.2840974493194,-0.308581310824287,0.200584339910193,0.41063634126096,0.556328348361185,"NS"
"SEMA4D",1066.48364706097,-0.151858528339728,0.196766656936322,0.410685047918561,0.556328348361185,"NS"
"ZNF521",399.785074357262,-0.191259495843297,0.262941020657286,0.410770565239148,0.556358470911956,"NS"
"FBXL5",267.389883886349,-0.185621174049244,0.250703568079601,0.410901108562429,0.556490819872997,"NS"
"DEPDC1B",38.9977854070912,0.245534546056901,0.408031618690479,0.410968469616283,0.556537585631509,"NS"
"PHLDB3",389.646733111689,-0.160671981498949,0.210143362146954,0.411113421897515,0.556644946326412,"NS"
"C11orf71",92.4351702401792,0.183723720852496,0.247018805218316,0.411097347705932,0.556644946326412,"NS"
"ADA",134.714690035301,0.19228396628951,0.263005873535519,0.411265530607568,0.556806427191079,"NS"
"DOK2",168.392493926408,-0.182242665428175,0.24633553106994,0.411340851044691,0.556837040415802,"NS"
"RP11-219A15.1",36.2485433355549,0.238293554027414,0.373982757433694,0.41135383772576,0.556837040415802,"NS"
"FAM104A",260.110595958371,0.177792017519925,0.237523964653213,0.411778113431473,0.557322361588051,"NS"
"HINFP",1552.42174334648,0.164155549756748,0.21765246410522,0.411768060404705,0.557322361588051,"NS"
"ZFAND2A",193.697570015033,-0.20495342950602,0.288577521514281,0.411814370992852,0.557326937336008,"NS"
"AES",3251.31807348724,0.183455506560014,0.244387231640767,0.411855963606583,0.557338731943705,"NS"
"UBR7",144.970080417788,0.171704169499856,0.227761257224987,0.411984865450754,0.5573738908318,"NS"
"OSBPL10",519.94960761427,-0.148378876094649,0.191668963427772,0.412046342608784,0.5573738908318,"NS"
"UBE2J1",154.811224821193,0.186408759807152,0.252662999985557,0.412044187580678,0.5573738908318,"NS"
"MYL5",632.877115800495,0.213645978199181,0.305007787083218,0.411966500938617,0.5573738908318,"NS"
"C9orf147",40.1753473713363,-0.233778478410241,0.364155824874284,0.411986117716901,0.5573738908318,"NS"
"TYW1",159.494363248361,-0.172444015690573,0.230227260076127,0.41220555256261,0.557544763986385,"NS"
"POLG2",198.922211556899,0.189510023499508,0.258125900834502,0.412524267591015,0.557931337498235,"NS"
"RPS20",7888.76971454427,0.150860411283173,0.187243104923394,0.412679616352806,0.558096917145016,"NS"
"YIPF4",462.288114102991,0.178883329604822,0.239565490035546,0.412875163953877,0.558227769927111,"NS"
"RSPH10B",794.765975990243,-0.239812254792344,0.396947147026177,0.412828929877244,0.558227769927111,"NS"
"C17orf67",42.2987472992475,-0.207713324020036,0.296150608969851,0.412862963660102,0.558227769927111,"NS"
"ATP6V1E1",515.319583283923,0.14832391083461,0.195298857123407,0.412937802985763,0.558229577757014,"NS"
"ZNF212",192.293258363023,0.156434979217296,0.204060738906119,0.412942361082642,0.558229577757014,"NS"
"BASP1",149.418523001005,-0.728606462485766,0.272978678799366,0.413110156136709,0.558411878385256,"NS"
"TMEM97",159.573538186036,-0.202480649001697,0.28556458129981,0.413518160266425,0.558886505514505,"NS"
"C1orf216",574.538307113435,0.165504752304466,0.218080776509465,0.413527220308426,0.558886505514505,"NS"
"RMDN1",382.375975661602,-0.11457134382778,0.143444089939643,0.413699577788337,0.559074875850438,"NS"
"LETMD1",554.771523343984,-0.143739509623668,0.18666217340313,0.413916679134968,0.559323678333677,"NS"
"ZNF226",168.524654587456,-0.148974519320414,0.195585240189639,0.414106105413488,0.559535046944799,"NS"
"MCL1",4116.27757056122,-0.171752505843522,0.232054487623361,0.414163254386928,0.559567664650291,"NS"
"TAS2R31",65.2725967065309,0.202447349877703,0.284274122688175,0.414221636996192,0.559601943764699,"NS"
"FAM214B",200.977532600026,0.164138015910818,0.217569807749801,0.414438974781206,0.559836129568876,"NS"
"PCDHB3",51.2331772948907,0.210628180075497,0.302308674364693,0.414461032685783,0.559836129568876,"NS"
"GHRL",134.257757222371,0.195305913769432,0.270774640120242,0.414512611152257,0.559861189088762,"NS"
"BCKDHA",450.050543198736,0.193463837253862,0.267569647680794,0.414912512882591,0.560356669724799,"NS"
"CDKL5",80.4744138682127,0.19019391648409,0.261328214852028,0.41495710920512,0.560372254859013,"NS"
